"long";"lat"
19.9418;65.6909
12.8946;56.8518
13.211;56.7832
16.6216;57.6903
22.4825;66.6369
22.4826;66.6381
20.2767;66.0309
16.6217;57.6903
22.4826;66.6381
22.4826;66.6381
20.2767;66.0309
13.1458;58.0207
20.2719;66.0315
16.6193;57.6902
16.6193;57.6902
19.9472;65.6884
20.2767;66.0309
13.1458;58.0207
22.4831;66.6366
-1.47068;53.63012
24.08908;68.00554
17.6659;59.8187
18.7164;57.5002
22.4826;66.6381
22.4808;66.6372
18.0798;59.3657
-1.47068;53.63012
5.71661;52.2401
5.05943;60.71178
5.06982;60.69388
10.99733;59.84803
10.47337;60.01998
-1.77738;52.82199
10.58413;60.0515
10.59115;60.10193
10.99968;59.84523
10.56297;60.04987
10.99923;59.84067
10.57485;60.0542
10.56836;60.0474
5.0725;60.69306
10.56289;60.04605
10.56479;60.05055
5.0815;60.70531
10.99894;59.84945
10.9993;59.84514
10.94082;59.8527
10.94062;59.85303
10.94137;59.84997
10.99923;59.84067
10.99733;59.84803
10.94248;59.83925
5.06982;60.69388
10.93922;59.83967
10.4703;60.02365
10.94082;59.8527
13.70828;50.87497
13.87495;50.72497
13.87495;50.72497
13.79161;50.72497
13.87495;50.72497
13.87495;50.92497
16.0312;58.1884
16.4157;56.3178
13.2375;57.0392
12.8672;57.8879
15.2997;57.9975
14.2376;57.7746
14.2376;57.7746
16.4502;56.7908
14.236;57.7724
14.7877;56.867
12.7046;57.1343
14.7877;56.867
15.3294;57.876
16.1667;57.0199
13.8953;58.3406
16.2155;58.0585
12.9742;58.1268
12.9464;56.5764
16.4534;57.4139
12.9221;57.7344
16.0317;58.189
14.2565;56.814
15.6712;58.301
16.4157;56.3178
16.2155;58.0584
12.9742;58.1268
12.7046;57.1343
12.9221;57.7344
15.6595;57.8885
14.2565;56.814
16.4442;56.571
15.659;57.887
15.6595;57.8885
16.1667;57.0199
15.5183;58.0586
16.2145;58.0597
15.5202;58.0582
15.2971;57.9978
14.7888;56.8646
15.6589;57.887
15.5202;58.0582
16.0317;58.189
14.236;57.7724
13.8953;58.3406
15.5183;58.0586
15.6714;58.2982
15.2971;57.9978
14.2527;56.8156
14.2526;56.8156
16.0312;58.1884
16.4502;56.7908
16.4471;56.7912
12.9241;57.7352
12.9241;57.7352
15.6712;58.301
16.4534;57.4138
15.2997;57.9975
12.6283;58.031
12.8672;57.8879
12.8443;56.8586
15.3327;57.8754
16.4471;56.7912
14.7888;56.8646
16.4442;56.571
15.3327;57.8754
16.165;57.0208
15.3294;57.876
16.2145;58.0597
12.6283;58.031
15.6714;58.2982
14.0591;58.1729
14.0591;58.1729
13.3413;56.9305
16.165;57.0208
6.77742;61.18246
14.7888;56.8646
-2.2208;52.46237
7.65422;61.24435
7.09355;61.21455
15.1575;58.5535
12.9241;57.7352
7.1948;61.20654
15.5183;58.0586
16.4614;57.1502
5.29767;61.19148
12.9221;57.7344
15.2971;57.9978
15.2971;57.9978
14.0569;58.1724
16.4442;56.571
16.4442;56.571
27.22024;60.56119
12.8295;57.4609
6.5139;61.14288
12.9221;57.7344
16.4604;57.1512
6.37183;61.11091
15.3294;57.876
7.68282;61.50078
12.9241;57.7352
15.3541;56.549
15.3294;57.876
14.0569;58.1724
15.3541;56.549
15.3541;56.549
15.3547;56.6379
14.7888;56.8646
15.3547;56.6379
5.34277;61.15081
6.39171;61.11301
16.4614;57.1503
15.5183;58.0586
1.13048;51.97139
15.3541;56.549
13.87495;50.92497
5.5604;61.11809
27.22024;60.56119
12.8295;57.4609
12.9221;57.7344
16.4604;57.1512
12.9221;57.7344
16.4614;57.1503
16.4614;57.1502
15.6595;57.8885
16.4604;57.1512
16.0312;58.1884
16.0312;58.1884
25.40503;65.02313
15.6595;57.8885
16.4604;57.1512
16.4614;57.1503
25.40503;65.02313
16.4614;57.1502
25.40503;65.02313
12.9221;57.7344
12.9221;57.7344
12.9761;58.1266
12.6283;58.031
14.0591;58.1729
7.65422;61.24435
15.6714;58.2982
-2.68966;54.18663
16.4614;57.1502
15.6712;58.301
16.4614;57.1503
14.0591;58.1729
12.9241;57.7352
12.6283;58.031
15.6714;58.2982
12.9761;58.1266
12.6283;58.031
15.6595;57.8885
-2.2208;52.46237
15.6712;58.301
16.4442;56.571
5.34277;61.15081
14.2565;56.814
7.46551;61.44654
5.29767;61.19148
15.1025;57.4142
14.236;57.7724
6.60246;61.20779
12.9761;58.1266
12.9241;57.7352
15.2997;57.9975
15.3547;56.6379
7.78759;61.04811
15.6595;57.8885
16.4442;56.571
12.6283;58.031
15.2971;57.9978
12.9742;58.1268
12.9761;58.1266
16.4614;57.1502
15.2997;57.9975
12.9742;58.1268
16.4614;57.1502
15.2971;57.9978
14.236;57.7724
16.4614;57.1503
14.2565;56.814
16.4614;57.1503
27.35441;67.99051
15.3547;56.6379
18.0674;59.5312
10.58755;60.10477
10.94093;59.85212
10.93579;59.85308
10.99932;59.84964
11.0004;59.84438
11.0173;59.88025
10.99889;59.84091
11.00043;59.84405
10.99728;59.84828
10.99728;59.84828
10.5813;60.05211
10.56297;60.04987
10.58755;60.10477
10.59115;60.10193
10.94097;59.85413
10.99923;59.84067
11.02098;59.8806
10.99749;59.84045
10.56289;60.04605
11.02041;59.88056
10.99923;59.84067
10.93922;59.83967
11.02098;59.8806
10.94097;59.85413
10.94082;59.8527
10.59988;60.04268
10.47265;60.0239
6.07;49.95
11.9255;57.5057
16.244;56.9016
12.8634;56.7908
11.9751;57.4945
14.8444;59.0702
14.8236;59.104
6.07;49.95
5.81;49.96
-3.49299;57.01354
5.81;49.96
-1.32376;53.35969
-3.5656;57.03646
-3.07277;53.59053
-3.07277;53.59053
-3.57327;57.02289
15.8368;58.7947
-3.58717;57.02047
6.07;49.95
5.99;50.05
13.87495;50.92497
-3.43509;57.00703
6.06;49.92
13.79161;51.22497
13.79161;51.22497
-3.07277;53.59053
12.37877;64.24582
7.55713;58.01172
10.92787;59.2195
9.07772;61.13884
10.78816;59.92236
10.21987;61.22639
10.20006;59.74434
9.64979;59.66879
10.78816;59.92236
6.03068;59.34159
9.64979;59.66879
10.64554;59.66852
10.56838;60.35929
10.72488;60.90427
10.40239;60.87847
9.80496;59.69918
8.85526;58.62876
14.6996;57.0349
6.33;49.81
6.33;49.81
6.33;49.82
6.33;49.81
6.33;49.82
14.6996;57.0349
7.80083;62.5839
7.79628;62.58023
16.244;56.9016
16.7638;58.2759
16.7638;58.2759
16.7638;58.2759
16.7638;58.2759
15.8479;56.8897
14.6314;59.9868
16.7638;58.2759
16.7638;58.2759
16.7638;58.2759
16.7638;58.2759
15.9927;58.9247
16.7638;58.2759
16.7638;58.2759
16.244;56.9016
16.7638;58.2759
14.8654;58.1704
16.7638;58.2759
14.8277;56.22
12.0702;57.7081
25.40503;65.02313
16.1944;58.7095
12.0702;57.7081
13.4105;55.6764
16.7638;58.2759
16.1842;58.7072
15.3037;58.0558
16.7638;58.2759
26.2883;61.687999999213
16.7638;58.2759
26.2883;61.687999999213
26.2883;61.687999999213
5.49646;52.01581
5.49646;52.01581
26.2883;61.687999999213
10.20167;59.02909
16.7638;58.2759
26.2883;61.687999999213
5.49646;52.01581
26.2883;61.687999999213
5.49646;52.01581
5.49646;52.01581
5.49646;52.01581
5.49646;52.01581
5.49646;52.01581
11.01338;59.84508
10.95229;59.86777
11.01339;59.86966
10.96668;59.84401
-0.58502;52.63349
10.96955;59.8425
10.95316;59.86741
-2.37103;52.82162
-2.52518;52.68169
11.01339;59.86966
6.33;49.81
6.32;49.8
6.32;49.8
15.3024;59.2691
14.8378;59.0878
14.8423;56.1408
-1.47292;53.45034
19.6772;64.9802
25.4055;62.3176999992247
20.2872;63.7491
20.2822;63.7548
-1.47292;53.45034
-3.62161;54.5013
0.71054;52.25163
0.71054;52.25163
0.65993;52.22625
16.244;56.9016
16.64233;68.5025
0.71054;52.25163
0.71054;52.25163
16.64233;68.5025
0.65993;52.22625
16.64233;68.5025
10.95491;59.85125
-1.16109;53.98792
-0.06393;52.21697
10.95878;59.85538
10.97064;59.88266
-1.16109;53.98792
10.99594;59.83852
10.98762;59.85662
10.98517;59.84193
10.98885;59.85753
10.97064;59.88266
10.99662;59.88518
14.0492;57.1791
15.9255;58.5155
-1.50894;52.73982
15.9236;58.9319
16.9604;58.5586
15.1498;58.5509
15.5661;59.2823
13.2282;56.0168
-1.50894;52.73982
15.562;57.984
11.9501;57.6896
14.5003;56.388
11.9501;57.6896
15.5141;56.167
25.717;62.2491999992234
-3.07232;53.57255
-3.07232;53.57255
-3.07232;53.57255
-3.07232;53.57255
14.1282;59.0678
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
23.3337;62.2155999992228
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
13.5558;55.6791
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
26.7036;62.6988999992319
13.5558;55.6791
0.42207;51.38999
-4.01129;52.50392
25.7204;62.281999999224
25.8138;63.2101999992418
25.9024;63.2332999992422
24.5797;62.2698999992238
26.0719;61.9737999992183
25.935;62.0715999992201
25.9024;63.2332999992422
26.0719;61.9737999992183
25.6302;62.0418999992195
23.3337;62.2155999992228
25.8812;61.9723999992183
25.6302;62.0418999992195
24.7955;62.4799999992277
25.6382;61.8624999992162
25.6302;62.0418999992195
26.0144;61.9823999992184
25.8316;61.7745999992146
25.8356;62.1694999992219
25.6302;62.0418999992195
10.80734;63.78769
1.588;52.2282
10.81337;63.79145
10.80734;63.78769
-1.39064;52.6179
-1.39064;52.6179
-1.17141;52.72806
16.2672;59.5239
16.2672;59.5239
-1.17141;52.72806
27.9357;62.5906999992298
21.7745;63.1822999992412
21.7867;63.1808999992412
25.4911;62.3217999992247
25.5351;61.9722999992182
28.3717;62.3797999992258
25.4911;62.3217999992247
25.4911;62.3217999992247
28.3717;62.3797999992258
-1.56391;54.1204
1.30903;52.41626
-1.32376;53.35969
-2.36904;50.89779
-2.3733;50.89598
-1.32376;53.35969
13.54161;50.97497
15.8689;56.9687
15.8356;56.896
15.7642;58.3353
12.9082;55.4049
1.42801;52.05305
16.0434;56.9317
15.7693;58.3344
16.0845;56.9325
15.7387;58.2752
15.9927;56.9771
15.8692;56.8942
15.9862;56.9857
15.9571;56.9062
15.6649;58.2069
15.9525;57.0441
15.7362;58.2527
-0.79128;52.8174
14.8302;57.8578
12.8924;55.4046
15.2664;57.4419
14.8302;57.8578
15.2664;57.4419
-1.47292;53.45034
14.9027;57.215
14.8507;57.8694
14.8899;57.794
15.3391;57.3921
15.2434;57.4235
15.3391;57.3921
14.8507;57.8694
14.9027;57.215
14.8929;57.3545
14.8899;57.794
14.8929;57.3545
12.5534;56.4475
17.2952;60.5091
15.2434;57.4235
25.7461;62.2449999992233
25.7461;62.2449999992233
-0.79276;52.81741
-0.79427;52.81653
25.7461;62.2449999992233
19.71539;68.76285
25.7461;62.2449999992233
25.7461;62.2449999992233
25.7461;62.2449999992233
25.7461;62.2449999992233
25.7461;62.2449999992233
25.7461;62.2449999992233
-1.16192;52.75946
25.7461;62.2449999992233
25.7461;62.2449999992233
25.7461;62.2449999992233
25.7461;62.2449999992233
25.7461;62.2449999992233
25.7461;62.2449999992233
25.7461;62.2449999992233
25.7461;62.2449999992233
25.7461;62.2449999992233
25.7461;62.2449999992233
25.7461;62.2449999992233
14.5016;60.4681
25.7461;62.2449999992233
25.7461;62.2449999992233
-1.16192;52.75946
-0.79128;52.8174
10.80734;63.78769
-2.07578;53.72116
-0.79427;52.81653
10.80734;63.78769
1.42801;52.05305
10.80734;63.78769
-0.79276;52.81741
10.80734;63.78769
10.82376;63.79422
13.79162;51.17497
13.79162;51.12497
13.79162;51.17497
13.70828;51.17497
13.79162;51.12497
13.79162;51.17497
13.79162;51.17497
13.79162;51.17497
13.79162;51.17497
13.79162;51.12497
13.79162;51.17497
13.79162;51.17497
13.79162;51.12497
13.79162;51.17497
13.79162;51.17497
13.79162;51.17497
13.79162;51.17497
13.79162;51.17497
13.79162;51.17497
13.79162;51.17497
-1.64072;51.383
13.79162;51.12497
13.79162;51.12497
13.79162;51.12497
13.79162;51.17497
13.79162;51.17497
13.70828;51.17497
13.70828;51.17497
13.70828;51.17497
13.70828;51.17497
-1.64072;51.383
13.79162;51.17497
13.70828;51.17497
13.79162;51.12497
13.79162;51.12497
13.79162;51.17497
13.79162;51.17497
13.79162;51.12497
13.79162;51.17497
13.79162;51.12497
-0.71487;52.84177
-0.71193;52.84084
13.79162;51.17497
-1.546;52.73727
13.79162;51.17497
-1.16647;53.71829
13.79162;51.12497
13.79162;51.17497
13.79162;51.17497
-0.71193;52.84084
13.79162;51.12497
-1.42561;52.76822
11.8855;57.6976
11.8855;57.6976
13.70828;51.17497
-0.71487;52.84177
13.70828;51.17497
13.79162;51.12497
-1.52676;52.7354
-0.70597;52.84167
13.70828;51.17497
-1.31675;52.7146
15.1002;58.5429
-0.71193;52.84084
14.5398;60.5151
-0.71487;52.84177
-0.71193;52.84084
-0.71487;52.84177
13.70828;51.17497
-1.33549;52.74797
-1.31675;52.7146
-1.31825;52.71371
13.79162;51.17497
-1.33844;52.74888
13.79162;51.17497
13.79162;51.17497
13.70828;51.17497
13.79162;51.17497
-1.31675;52.7146
-1.33549;52.74797
-0.71487;52.84177
-1.33844;52.74888
-0.71487;52.84177
-0.71193;52.84084
-1.31675;52.7146
-0.71193;52.84084
-1.42561;52.76822
-0.71487;52.84177
-1.546;52.73727
-0.70597;52.84167
-0.71193;52.84084
-0.71193;52.84084
-0.71487;52.84177
-1.31825;52.71371
-1.52676;52.7354
14.412;57.9906
16.5989;56.8169
14.5016;60.4681
14.5398;60.5151
14.5056;60.4609
14.5402;60.5109
-3.85225;52.38377
-4.05452;52.40381
-3.84931;52.38382
-1.41523;52.76817
-0.53712;51.93962
15.7611;58.3259
-4.07361;52.372
-4.07361;52.372
-4.07361;52.372
15.127;62.8794
-1.9229;54.44025
-3.85225;52.38377
-1.9229;54.44025
-4.07361;52.372
29.94001;62.3825
-4.07361;52.372
-0.971;52.08494
-0.53712;51.93962
-2.93724;52.58024
14.7388;56.3059
14.6907;56.3557
16.0249;62.0554
15.7398;62.1821
15.7763;62.166
13.70828;50.77497
15.7724;62.1705
15.7571;62.1382
15.7166;62.2404
15.7186;62.2001
15.3237;57.9767
15.7379;62.148
15.7282;62.2036
15.3264;57.9785
13.5457;60.1277
15.7417;62.1713
15.7628;62.209
15.7321;62.1983
15.7224;62.2018
15.7167;62.2009
-1.27687;52.70897
-3.85225;52.38377
15.3237;57.9767
15.2949;57.9961
-1.27687;52.70897
-3.84931;52.38382
15.3273;57.9845
15.1478;58.0101
15.1421;58.0117
15.3237;57.9767
-3.91753;52.26223
15.3273;57.9845
15.2949;57.9961
6.20859;59.11617
-3.85078;52.3838
15.3273;57.9845
15.3237;57.9767
-1.27687;52.70897
29.99474;62.39795
17.4924;59.6621
15.1421;58.0117
15.1478;58.0101
15.2949;57.9961
-1.27687;52.70897
6.20859;59.11617
15.3237;57.9767
15.1478;58.0101
15.2949;57.9961
15.1421;58.0117
15.3273;57.9845
15.3273;57.9845
-1.27687;52.70897
15.3273;57.9845
15.2949;57.9961
15.3273;57.9845
-3.84641;52.38476
15.1421;58.0117
15.3237;57.9767
15.3237;57.9767
-1.27687;52.70897
-1.27687;52.70897
-1.27687;52.70897
6.20859;59.11617
-1.27687;52.70897
-1.27687;52.70897
-4.07361;52.372
-4.07361;52.372
12.949;55.4958
15.3444;61.2912
15.3641;61.3496
15.3345;61.3289
15.3512;61.3325
15.3624;61.2706
-0.44305;52.57372
-1.3801;52.84081
13.79161;50.82497
-1.3801;52.84081
-1.38307;52.84083
18.3971;64.7064
-1.38307;52.84083
-3.84931;52.38382
22.39355;60.03006
-1.37863;52.83991
-0.44305;52.57372
-3.85225;52.38377
18.3984;64.71535
22.15564;60.42616
-1.37863;52.83991
18.3971;64.7064
22.76178;60.24014
29.94001;62.3825
-3.85078;52.3838
22.3923;60.03901
22.15564;60.42616
22.3923;60.03901
-3.84641;52.38476
22.15564;60.42616
-4.48047;52.89205
-4.69181;52.78717
13.90149;64.4707
15.3404;61.3082
15.3177;61.3243
15.3368;61.301
-2.85655;53.35854
15.2723;61.3627
15.3441;61.3064
15.3311;61.3073
15.3349;61.3028
15.3385;61.3109
15.3252;61.3234
15.3405;61.2997
-4.01129;52.50392
1.30903;52.41626
13.70828;50.77497
-5.06089;51.94398
-5.22815;51.90173
29.99474;62.39795
-3.97631;52.26576
-0.86099;53.80567
12.8987;55.9618
14.1899;55.725
-4.0563;52.52113
-4.71902;51.65736
-0.71653;52.81077
-0.71653;52.81077
-0.79837;52.5329
-0.79837;52.5329
13.89671;64.46884
17.3934;62.3302
-1.2679;52.7143
13.90017;64.46931
-1.2679;52.7143
14.123;57.4634
17.4794;62.4185
14.6288;58.7107
14.6288;58.7107
12.949;55.4958
1.37612;52.42785
13.89308;64.43281
18.2439;64.7763
18.24403;64.77622
18.2439;64.7763
-0.55901;52.63812
-0.55901;52.63812
14.5016;60.4681
5.81667;51.65
5.81667;51.65
5.81667;51.65
5.81667;51.65
5.81667;51.65
5.81667;51.65
5.81667;51.65
5.81667;51.65
5.81667;51.65
5.81667;51.65
5.81667;51.65
5.81667;51.65
5.81667;51.65
5.81667;51.65
5.81667;51.65
5.81667;51.65
5.81667;51.65
5.81667;51.65
5.81667;51.65
5.81667;51.65
5.81667;51.65
5.81667;51.65
-1.1735;53.35875
-2.07578;53.72116
12.7734;55.9403
-2.07578;53.72116
18.1697;59.349
-1.32233;53.44958
6.11185;52.83057
6.11185;52.83057
6.11185;52.83057
6.11185;52.83057
6.11185;52.83057
6.11185;52.83057
6.11185;52.83057
6.11185;52.83057
6.11185;52.83057
6.11185;52.83057
6.11185;52.83057
1.00924;52.33433
20.1382;63.8201
18.3032;64.7349
18.3032;64.7349
18.201;59.3564
18.30362;64.73455
-1.1735;53.35875
-1.17176;53.44863
-1.17176;53.44863
6.12214;50.45372
-1.16263;52.76081
-1.16263;52.76081
16.4062;59.4839
16.4062;59.4839
17.3759;59.6142
-1.17176;53.44863
5.49458;52.86264
5.49458;52.86264
5.49458;52.86264
5.49458;52.86264
16.4061;59.4839
16.1294;57.834
13.4194;55.5687
15.8719;56.7465
16.5312;56.6766
18.4222;57.6912
6.04;49.61
5.97;49.64
14.4952;60.4523
13.4194;55.5687
-1.17176;53.44863
6.25;49.51
6.36;49.49
18.4711;57.2768
12.7322;56.744
13.4194;55.5687
12.73225;56.74403
12.7322;56.744
5.59564;49.64731
5.59564;49.64731
5.59564;49.64731
5.59564;49.64731
5.59564;49.64731
5.59564;49.64731
5.59564;49.64731
4.47525;51.90895
18.3757;64.7001
18.37577;64.70008
18.3757;64.7001
3.60001;51.54793
15.92;48.35
18.201;59.3564
14.0419;56.1811
18.201;59.3564
15.92;48.35
15.75;48.38
15.75;48.38
-1.17176;53.44863
15.92;48.35
18.3757;64.7001
15.92;48.35
16.03;48.27
18.37577;64.70008
15.92;48.35
15.75;48.38
15.75;48.38
15.92;48.35
15.75;48.38
15.92;48.35
15.92;48.35
18.3757;64.7001
-4.74394;52.79047
-0.54124;52.72782
18.3753;64.6998
18.37487;64.69992
18.3753;64.6998
4.44808;51.92423
18.3757;64.7001
18.3757;64.7001
18.37577;64.70008
18.2019;59.3606
4.44808;51.92423
12.5601;56.443
18.201;59.3564
14.5292;60.3329
-1.92579;52.82218
13.5033;60.0404
14.3859;56.0239
13.1333;60.0139
13.13345;60.01373
13.1333;60.0139
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
4.47492;51.96438
4.47492;51.96438
4.47492;51.96438
13.5923;55.8774
18.2991;57.5862
18.3753;64.6998
18.37487;64.69992
18.3753;64.6998
14.5515;56.455
6.04;49.61
6.04;49.61
6.06;49.61
-1.77458;53.3614
16.191;58.834
12.9088;55.396
22.545;58.85944
16.191;58.834
15.7221;58.9007
22.545;58.85944
13.2331;56.0282
-3.90335;52.75074
-4.13195;52.87994
-4.01122;52.985
17.0694;47.9406
17.0694;47.9406
22.17333;58.92222
22.17333;58.92222
22.17333;58.92222
22.17333;58.92222
14.36;47.59
14.35;46.5
14.5016;56.397
13.75;47.15
15.75;46.73
17.8544;58.9323
1.00924;52.33433
-3.07323;53.6085
1.00924;52.33433
11.9167;49.9667
14.26;46.58
9.7125;50.8703
9.7125;50.8703
14.5996;60.4211
15.4684;62.2436
15.4684;62.2436
17.3901;62.23658
12.3405;59.5515
-5.25633;51.69811
14.5402;60.5109
14.5016;60.4681
14.4515;60.5243
25.85972;57.98194
16.1664;58.8537
8.53111;49.3678
16.8218;61.1653
-4.05079;52.71906
-4.00599;52.71083
12.5631;56.4317
12.572;56.439
14.46;47.6
14.47;47.58
14.34;47.58
15.58;47.26
17.6261;59.7875
17.6261;59.7875
18.0014;59.8754
14.46;47.6
16.819;61.2621
18.37385;64.70043
18.3738;64.7004
18.3738;64.7004
16.9504;61.1864
26.4106;62.6979999992319
-1.01494;53.71714
-1.02179;53.74865
-1.02179;53.74865
15.57;47.65
15.8482;61.8011
14.42;47.57
14.48;47.53
-3.10984;54.99244
-3.07859;54.99272
-3.07859;54.99272
17.3502;59.8883
17;47.98
-3.07859;54.99272
5.49912;58.75969
17;47.98
5.49912;58.75969
10.69929;59.90409
10.69929;59.90409
-3.23986;55.15297
-2.49488;52.61888
-3.07859;54.99272
-3.07859;54.99272
14.7547;61.7634
-3.17183;54.97389
10.74515;59.25442
-3.10984;54.99244
5.49912;58.75969
5.49912;58.75969
5.91;50.76
11.43518;59.05709
7.4524;58.03034
5.91809;59.06767
9.52812;59.91224
10.62295;59.90977
-2.95185;54.92188
8.58758;58.33472
15.1851;61.7355
10.68985;59.82199
8.85526;58.62876
6.95696;58.31606
-3.49418;54.39508
9.27737;61.81682
7.0555;52.3699
7.0555;52.3699
9.22897;61.99474
18.90156;69.02268
10.92787;59.2195
-2.63894;54.87
5.91;50.76
0.28126;52.31017
-2.69879;54.72587
5.83;50.86
5.83;50.86
-3.49418;54.39508
5.93;51.83
-1.20755;53.14322
-2.73342;54.92339
-0.89158;52.63721
-1.18545;52.7295
10.64554;59.66852
0.6315;50.90424
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
25.7571;61.9757999992183
